pairing_layer,folding_layer,bin_width_ps,dim,frame_origin_ps,n_pairs,A40,total_sum,diag_main_sum,diag_main_fraction,diag_uniformity_cv,diag_fft_k_dim2,diag_fft_k_dim4,diag_fft_max_nonzero
nearest,folded_without_strict,30,8,0.0,154334,0.00810758871106942,154334.0,62697.0,0.4062423056487877,0.009592656650616744,0.0020575147136226613,0.003232604687180667,0.005301036819202122
nearest,folded_strict_single_hit_per_frame,30,8,0.0,123706,0.00810758871106942,123706.0,59989.0,0.484932016232034,0.010101563170241494,0.0019170181199886646,0.00275615605528089,0.0059579560885792806
nearest,folded_without_strict,30,16,0.0,154334,0.00810758871106942,154334.0,61346.0,0.3974885637643034,0.014721040693610823,0.0013692824308023342,0.0030632836016677516,0.005265239636708056
nearest,folded_strict_single_hit_per_frame,30,16,0.0,131718,0.00810758871106942,131718.0,59989.0,0.45543509619034606,0.015189831549230952,0.0019170181199886646,0.00275615605528089,0.0059579560885792806
nearest,folded_without_strict,35,4,0.0,154334,0.00810758871106942,154334.0,72529.0,0.4699482939598533,0.0033583746610645806,0.0025782790332143004,0.0015217025975807774,0.0025782790332143004
nearest,folded_strict_single_hit_per_frame,35,4,0.0,115202,0.00810758871106942,115202.0,67021.0,0.5817694137254562,0.004852209583554098,0.0033571567120753197,0.0024772400623780753,0.0033571567120753197
nearest,folded_without_strict,35,8,0.0,154334,0.00810758871106942,154334.0,69432.0,0.44988142599815983,0.010859202197013222,0.0027076852171909207,0.0022580380916310647,0.005213891192577743
nearest,folded_strict_single_hit_per_frame,35,8,0.0,125739,0.00810758871106942,125739.0,67021.0,0.5330168046509038,0.010887641538378356,0.0033571567120753197,0.0024772400623780753,0.0049117330863569985
nearest,folded_without_strict,35,16,0.0,154334,0.00810758871106942,154334.0,67875.0,0.43979291666126713,0.01531643889092616,0.0023425414364640885,0.0025236412242787584,0.005196736933231362
nearest,folded_strict_single_hit_per_frame,35,16,0.0,133401,0.00810758871106942,133401.0,67021.0,0.5024025307156618,0.01513972862885118,0.0033571567120753197,0.0024772400623780753,0.004947848194092443
nearest,folded_without_strict,40,4,0.0,154334,0.00810758871106942,154334.0,78824.0,0.5107364547021395,0.007733308896856557,0.0040850502385060385,0.0046430825452000385,0.0046430825452000385
nearest,folded_strict_single_hit_per_frame,40,4,0.0,117886,0.00810758871106942,117886.0,73411.0,0.6227287379332576,0.009535540604228442,0.005680347631826293,0.005415726423874029,0.005680347631826293
nearest,folded_without_strict,40,8,0.0,154334,0.00810758871106942,154334.0,76057.0,0.4928078064457605,0.012010417542182785,0.005114585113796232,0.004719997603978708,0.005696127670743198
nearest,folded_strict_single_hit_per_frame,40,8,0.0,127500,0.00810758871106942,127500.0,73411.0,0.5757725490196078,0.013404421839702729,0.005680347631826293,0.005415726423874029,0.006270664489309491
nearest,folded_without_strict,40,16,0.0,154334,0.00810758871106942,154334.0,74353.0,0.481766817421955,0.018969138448374504,0.005258698371282934,0.004903558633455338,0.0077954847191369055
nearest,folded_strict_single_hit_per_frame,40,16,0.0,135042,0.00810758871106942,135042.0,73411.0,0.543616060188682,0.019401650464245423,0.005680347631826293,0.005415726423874029,0.0077302343650473265
nearest,folded_without_strict,50,4,0.0,154334,0.00810758871106942,154334.0,88820.0,0.5755050734122099,0.002528179341285417,0.001936500788110786,0.0011492727003084753,0.001936500788110786
nearest,folded_strict_single_hit_per_frame,50,4,0.0,121333,0.00810758871106942,121333.0,83585.0,0.6888892551902616,0.003441333696744978,0.0025243763833223665,0.0016538291156701689,0.0025243763833223665
